school_id,year,province,district,area_type,school_type,school_ownership,medium_of_instruction,shift,grade_level,gender_served,total_enrollment,female_enrollment_ratio,total_teachers,qualified_teachers_pct,student_teacher_ratio,teacher_training_received,pass_rate_pct,dropout_rate_pct,matric_avg_score,scholarship_available,monthly_fee_pkr,annual_budget_pkr,infrastructure_score,has_electricity,has_clean_water,has_toilets,has_library,has_computer_lab,has_playground,has_boundary_wall,has_internet,building_condition,distance_from_city_km
PKS006070,2025,Sindh,Sukkur,Semi-Urban,Madrasah,Government,English,Evening,Grade 5,Female,126,0.219,3,72.8,42.0,Yes,79.2,2.5,,Yes,0,1031387,4.0,Yes,Yes,No,No,Yes,No,Yes,No,Fair,7.9
PKS006071,2024,Balochistan,Hub,Urban,Government Secondary,Private,Urdu,Evening,Grade 4,Male,95,0.709,2,94.7,47.5,Yes,99.0,11.6,,Yes,350,6999301,4.5,No,No,Yes - Separate,Yes,Yes,Yes,Partial,No,Poor,14.7
PKS006072,2022,Sindh,Karachi,Rural,Special Education,Government,Urdu,Morning,Grade 7,Male,40,0.459,1,90.7,40.0,No,77.1,29.3,,No,0,1793676,5.0,Yes,Yes,Yes - Separate,No,No,No,Yes,Yes,Fair,8.7
PKS006073,2024,Sindh,Larkana,Urban,Technical/Vocational,Government,Urdu,Morning,Grade 5,Female,76,0.585,2,92.6,38.0,No,47.4,13.1,,No,0,3385179,2.0,No,Yes,No,No,No,No,No,Yes,Fair,118.4
PKS006074,2023,Punjab,Bahawalpur,Semi-Urban,Government Secondary,Private,English,Morning,Grade 11,Female,243,0.509,5,42.8,48.6,No,58.2,2.0,,Yes,820,851891,5.0,Yes,Yes,Yes - Separate,No,Yes,Yes,No,No,Good,4.3
PKS006075,2023,Punjab,Sargodha,Remote,Madrasah,Private,Urdu,Morning,Grade 5,Female,150,0.288,5,85.8,30.0,No,45.5,23.0,,Yes,1657,2571592,6.0,Yes,No,Yes - Separate,Yes,Yes,Yes,Yes,No,Excellent,14.7
PKS006076,2025,Sindh,Thatta,Remote,Private Secondary,Private,Urdu,Morning,Grade 9,Female,122,0.43,3,65.1,40.7,Yes,48.7,26.8,69.1,No,1443,4086190,3.5,Partial,No,Yes - Combined,No,Yes,No,Yes,No,Excellent,30.6
PKS006077,2023,Punjab,Bahawalpur,Urban,Private Secondary,Government,Urdu,Morning,Grade 6,Male,161,0.45,5,88.1,32.2,No,48.5,19.4,,Yes,0,2905520,6.0,Yes,Yes,Yes - Combined,No,Yes,Yes,Yes,No,Fair,8.5
PKS006078,2023,Balochistan,Nushki,Urban,Special Education,Government,Urdu,Full Day,Grade 11,Male,144,0.362,4,60.5,36.0,Yes,72.6,4.4,,No,0,6080348,4.0,Yes,Yes,No,No,No,No,Yes,Yes,Poor,4.9
PKS006079,2022,Sindh,Karachi,Urban,Government Primary,NGO/Trust,English,Morning,Grade 12,Female,193,0.241,5,61.7,38.6,No,99.0,23.0,,No,447,535619,6.0,Yes,Yes,Yes - Separate,No,No,Yes,Yes,Yes,Fair,22.5
PKS006080,2024,Punjab,Rawalpindi,Rural,Private Primary,Private,Urdu,Morning,Grade 1,Female,71,0.563,1,45.7,71.0,Yes,71.0,15.3,,No,389,849938,4.0,No,No,Yes - Separate,Yes,No,No,Yes,Yes,Good,32.0
PKS006081,2023,Punjab,Bahawalpur,Semi-Urban,Private Primary,NGO/Trust,English,Morning,Grade 6,Male,129,0.308,4,56.6,32.2,Yes,90.6,14.4,,No,423,3299677,7.0,Yes,Yes,Yes - Separate,Yes,Yes,No,Yes,Yes,Very Poor,4.5
PKS006082,2024,Sindh,Mirpurkhas,Urban,Madrasah,Government,English,Evening,Grade 1,Male,67,0.288,2,67.0,33.5,Yes,91.5,19.6,,No,0,1006066,4.0,Yes,No,Yes - Separate,No,Yes,Yes,No,No,Fair,34.5
PKS006083,2024,Punjab,Sheikhupura,Semi-Urban,Government Higher Secondary,NGO/Trust,Urdu,Evening,Grade 9,Male,31,0.811,1,69.0,31.0,No,58.7,2.2,81.2,No,36,3371210,7.0,Yes,Yes,Yes - Combined,Yes,Yes,Yes,Yes,No,Excellent,0.6
PKS006084,2023,Punjab,Sheikhupura,Semi-Urban,Government Primary,Private,English,Morning,Grade 11,Male,79,0.531,2,73.2,39.5,Yes,99.0,6.3,,Yes,1161,1235059,5.0,Yes,Yes,No,No,Yes,Yes,Yes,No,Fair,13.6
PKS006085,2022,Punjab,Bahawalpur,Rural,Government Primary,Government,Pashto,Morning,Grade 4,Male,889,0.28,23,99.6,38.7,Yes,74.4,10.1,,Yes,0,331217,4.0,Yes,No,Yes - Separate,No,No,No,Yes,Yes,Fair,8.6
PKS006086,2022,KPK,Mardan,Rural,Government Secondary,Government,Sindhi,Morning,Grade 7,Female,81,0.788,3,63.7,27.0,Yes,66.8,10.1,,No,0,3156584,5.0,No,Yes,Yes - Separate,No,Yes,No,Yes,Yes,Fair,2.5
PKS006087,2023,Punjab,Faisalabad,Urban,Private Higher Secondary,Government,Bilingual (Urdu/English),Morning,Grade 9,Male,50,0.513,1,71.4,50.0,Partial,64.1,12.1,66.4,No,0,3099095,7.0,Yes,No,Yes - Separate,Yes,Yes,Yes,Yes,Yes,Good,32.1
PKS006088,2023,Punjab,Sheikhupura,Urban,Private Higher Secondary,Government,Bilingual (Urdu/English),Evening,Grade 1,Male,507,0.054,18,90.8,28.2,Yes,91.2,13.1,,No,0,1782537,1.0,No,Yes,No,No,No,No,No,No,Excellent,163.1
PKS006089,2023,Punjab,Multan,Rural,Government Primary,Private,Urdu,Evening,Grade 3,Male,243,0.647,5,87.1,48.6,Yes,75.1,20.5,,No,591,1546844,6.0,Yes,Yes,Yes - Separate,Yes,No,No,Yes,Yes,Fair,5.6
PKS006090,2022,Sindh,Thatta,Urban,Madrasah,Private,Sindhi,Morning,Grade 7,Female,222,0.527,5,46.9,44.4,Yes,93.8,15.4,,No,506,632003,4.0,Yes,No,Yes - Separate,No,Yes,Yes,No,No,Poor,59.4
PKS006091,2024,Punjab,Sialkot,Rural,Government Primary,NGO/Trust,English,Morning,Grade 10,Male,79,0.53,2,81.5,39.5,Yes,71.7,19.2,47.3,No,403,39497782,4.5,Partial,Yes,No,No,No,Yes,Yes,Yes,Fair,16.2
PKS006092,2023,KPK,Kohat,Rural,Madrasah,Private,English,Morning,Grade 4,Female,59,0.853,1,49.7,59.0,Yes,63.8,7.7,,No,352,5580883,4.5,Partial,No,No,Yes,Yes,No,Yes,Yes,Good,11.2
PKS006093,2025,Sindh,Thatta,Urban,Private Primary,Government,English,Evening,Grade 6,Female,55,0.489,1,97.9,55.0,Yes,88.1,9.3,,Yes,0,1983108,6.0,Yes,Yes,Yes - Separate,No,No,Yes,Yes,Yes,Poor,6.9
PKS006094,2025,Balochistan,Pishin,Urban,Madrasah,Government,Urdu,Morning,Grade 9,Female,237,0.553,9,76.3,26.3,Partial,62.6,7.7,46.0,Yes,0,1944998,6.0,Yes,No,Yes - Separate,Yes,Yes,Yes,Yes,No,Fair,5.3
PKS006095,2022,KPK,Mansehra,Urban,Government Secondary,NGO/Trust,English,Morning,Grade 10,Female,175,0.529,4,98.0,43.8,Partial,94.2,7.1,55.0,No,241,1157268,5.0,Yes,No,Yes - Separate,No,Yes,No,Yes,Yes,Good,81.3
PKS006096,2025,AJK,Bagh,Semi-Urban,Government Secondary,NGO/Trust,Bilingual (Urdu/English),Evening,Grade 8,Male,76,0.575,2,70.1,38.0,No,56.5,8.1,,No,194,707004,4.0,Yes,No,No,Yes,Yes,No,Yes,No,Good,11.9
PKS006097,2023,KPK,Dera Ismail Khan,Semi-Urban,Government Primary,NGO/Trust,Urdu,Morning,Grade 9,Female,127,0.55,3,81.1,42.3,Yes,56.0,15.8,49.7,No,16,582393,4.0,Yes,Yes,No,Yes,No,No,Yes,No,Good,4.1
PKS006098,2024,Sindh,Nawabshah,Semi-Urban,Government Higher Secondary,Community Based,Sindhi,Morning,Grade 5,Female,253,0.56,8,95.1,31.6,Yes,45.4,17.4,,No,1510,891474,4.0,No,Yes,Yes - Combined,No,No,Yes,No,Yes,Fair,12.0
PKS006099,2024,Punjab,Lahore,Semi-Urban,Private Secondary,Government,Pashto,Morning,Grade 7,Female,302,0.146,10,67.4,30.2,No,83.3,5.3,,Yes,0,342856,3.5,Partial,No,Yes - Combined,Yes,Yes,No,No,No,Fair,1.1
PKS006100,2023,KPK,Nowshera,Remote,Madrasah,Government,English,Morning,Grade 5,Female,82,0.226,1,69.7,82.0,Yes,46.5,16.0,,No,0,37221700,5.0,Yes,Yes,Yes - Combined,No,No,Yes,Yes,No,Poor,11.8
PKS006101,2023,Sindh,Jacobabad,Semi-Urban,Government Primary,Government,English,Evening,Grade 1,Male,261,0.567,6,66.1,43.5,Yes,63.8,20.8,,No,0,3546995,6.0,Yes,Yes,Yes - Separate,Yes,No,Yes,Yes,No,Excellent,8.3
PKS006102,2023,Punjab,Faisalabad,Rural,Private Secondary,Government,English,Evening,Grade 8,Female,392,0.534,14,93.5,28.0,Yes,74.7,29.7,,No,0,849456,5.0,Yes,No,Yes - Separate,Yes,Yes,No,Yes,No,Excellent,10.2
PKS006103,2024,Sindh,Mirpurkhas,Semi-Urban,Private Secondary,Private,Urdu,Evening,Grade 7,Female,570,0.539,19,53.3,30.0,Partial,94.9,16.9,,Yes,283,3474828,3.5,Partial,No,Yes - Separate,No,No,No,Yes,Yes,Fair,9.3
PKS006104,2022,KPK,Nowshera,Urban,Private Primary,Private,Urdu,Morning,Grade 10,Female,100,0.427,2,45.4,50.0,Partial,82.8,18.2,83.8,No,724,3294058,4.0,Yes,No,Yes - Separate,Yes,No,No,Yes,No,Good,10.2
PKS006105,2024,Punjab,Multan,Urban,Private Primary,Government,English,Morning,Grade 8,Female,183,0.615,7,80.1,26.1,Yes,68.6,14.3,,Yes,0,1172844,6.0,No,No,Yes - Separate,Yes,Yes,Yes,Yes,Yes,Very Poor,3.9
PKS006106,2022,Gilgit-Baltistan,Skardu,Urban,Special Education,Government,Urdu,Full Day,Grade 5,Female,684,0.454,16,72.0,42.8,No,68.0,3.6,,No,0,12609130,7.5,Yes,Yes,Yes - Separate,Yes,Yes,Yes,Partial,Yes,Good,44.0
PKS006107,2022,KPK,Abbottabad,Urban,Government Primary,Government,English,Morning,Grade 12,Female,42,0.484,1,60.2,42.0,No,62.3,20.0,,No,0,1294214,2.0,Yes,No,No,No,No,No,Yes,No,Fair,31.6
PKS006108,2024,Punjab,Sargodha,Semi-Urban,Government Secondary,Private,Bilingual (Urdu/English),Morning,Grade 9,Male,70,0.479,2,81.7,35.0,Yes,81.1,20.3,77.1,Yes,597,4896991,4.0,No,Yes,Yes - Separate,No,Yes,No,Yes,No,Very Poor,31.2
PKS006109,2024,Punjab,Multan,Remote,Government Higher Secondary,Government,Urdu,Morning,Grade 4,Female,139,0.217,3,94.7,46.3,No,59.1,24.3,,No,0,1991663,4.0,No,No,Yes - Separate,No,Yes,No,Yes,Yes,Excellent,16.3
PKS006110,2022,Punjab,Faisalabad,Semi-Urban,Government Primary,Private,Urdu,Morning,Grade 1,Female,116,0.356,3,86.6,38.7,Partial,89.6,20.4,,Yes,597,2311385,6.0,No,Yes,Yes - Separate,Yes,No,Yes,Yes,Yes,Fair,2.2
PKS006111,2024,Punjab,Sargodha,Urban,Private Higher Secondary,Private,English,Full Day,Grade 10,Male,60,0.573,2,91.9,30.0,Yes,61.1,20.2,77.6,No,238,5254132,6.5,Yes,Yes,Yes - Separate,Yes,Yes,Yes,Partial,No,Very Poor,5.9
PKS006112,2024,Punjab,Sheikhupura,Rural,Government Secondary,Government,Urdu,Full Day,Grade 1,Female,101,0.357,3,77.5,33.7,Yes,62.1,21.6,,No,0,803905,3.5,Yes,No,No,Yes,No,No,Partial,Yes,Fair,13.0
PKS006113,2023,Sindh,Larkana,Rural,Government Secondary,Private,Pashto,Morning,Grade 5,Male,402,0.716,10,66.7,40.2,No,70.4,22.1,,No,184,4846549,4.5,Yes,Yes,No,Yes,No,No,Partial,Yes,Fair,41.2
PKS006114,2024,KPK,Kohat,Urban,Private Primary,Private,Sindhi,Morning,Grade 3,Male,125,0.437,3,92.0,41.7,Partial,70.0,0.5,,No,646,16869030,5.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Fair,3.8
PKS006115,2024,KPK,Dera Ismail Khan,Urban,Private Primary,Private,English,Morning,Grade 11,Male,191,0.369,5,73.4,38.2,Yes,96.0,15.3,,No,1114,4270895,3.5,Yes,No,Yes - Combined,No,No,Yes,Partial,No,Excellent,16.3
PKS006116,2025,Punjab,Sheikhupura,Rural,Private Higher Secondary,Private,Urdu,Morning,Grade 3,Female,112,0.5,2,93.1,56.0,Yes,70.2,14.3,,No,693,2092458,3.0,Partial,No,Yes - Separate,No,No,Yes,Partial,No,Fair,69.1
PKS006117,2022,Punjab,Faisalabad,Semi-Urban,Private Higher Secondary,Government,Urdu,Morning,Grade 2,Male,74,0.638,2,71.7,37.0,Yes,55.9,7.4,,Yes,0,800025,3.0,Partial,No,No,Yes,No,Yes,Partial,No,Poor,18.0
PKS006118,2024,Sindh,Karachi,Urban,Government Primary,NGO/Trust,Pashto,Morning,Grade 6,Female,114,0.521,2,92.5,57.0,No,73.9,11.9,,No,179,1082227,4.0,Yes,No,Yes - Separate,No,No,Yes,Yes,No,Excellent,3.2
PKS006119,2025,Punjab,Sialkot,Rural,Government Higher Secondary,Government,Urdu,Full Day,Grade 2,Female,84,0.321,2,92.9,42.0,No,71.9,17.4,,No,0,6391303,5.0,No,Yes,Yes - Combined,No,Yes,Yes,Yes,No,Fair,50.0
PKS006120,2022,Gilgit-Baltistan,Skardu,Rural,Special Education,Government,Urdu,Evening,Grade 9,Female,103,0.182,3,96.3,34.3,Yes,37.2,35.9,80.3,Yes,0,4266062,4.0,Yes,No,Yes - Combined,No,No,No,Yes,Yes,Good,48.1
PKS006121,2024,Sindh,Nawabshah,Rural,Government Higher Secondary,Government,Sindhi,Morning,Grade 8,Female,108,0.117,4,69.8,27.0,Yes,40.8,19.1,,Yes,0,4390134,4.0,No,Yes,Yes - Separate,No,Yes,No,Yes,No,Good,27.9
PKS006122,2025,Punjab,Sialkot,Urban,Government Primary,Private,Urdu,Morning,Grade 1,Male,256,0.827,7,60.6,36.6,Yes,99.0,6.9,,No,729,4908745,6.0,Yes,Yes,Yes - Separate,Yes,No,Yes,Yes,No,Good,1.9
PKS006123,2024,Balochistan,Chaman,Rural,Government Secondary,Government,Sindhi,Full Day,Grade 4,Female,82,0.33,1,87.9,82.0,No,71.3,22.4,,Yes,0,5631465,2.0,No,No,No,No,No,Yes,No,Yes,Fair,11.1
PKS006124,2022,Balochistan,Quetta,Urban,Private Primary,Private,Urdu,Evening,Grade 7,Male,197,0.472,5,72.3,39.4,Yes,77.6,8.8,,No,1097,4046730,3.0,Yes,Yes,No,No,No,No,No,Yes,Fair,7.6
PKS006125,2025,Punjab,Bahawalpur,Urban,Government Higher Secondary,Private,Pashto,Morning,Grade 7,Female,76,0.578,2,69.4,38.0,Yes,87.9,4.9,,No,440,2407184,2.0,Yes,Yes,No,No,No,No,No,No,Poor,1.6
PKS006126,2023,Islamabad (ICT),Islamabad,Urban,Government Primary,NGO/Trust,Pashto,Evening,Grade 1,Female,128,0.505,4,52.9,32.0,No,47.6,12.8,,Yes,144,459568,5.0,Yes,Yes,Yes - Combined,No,No,Yes,Yes,No,Very Poor,4.3
PKS006127,2025,Sindh,Khairpur,Rural,Government Secondary,Private,English,Full Day,Grade 5,Female,64,0.575,1,74.1,64.0,No,53.4,29.7,,No,385,7422376,2.0,Yes,Yes,No,No,No,No,No,No,Good,32.5
PKS006128,2025,Punjab,Lahore,Urban,Government Primary,Private,Bilingual (Urdu/English),Full Day,Grade 9,Female,22,0.413,1,57.3,22.0,Yes,99.0,13.4,61.6,Yes,244,855455,5.0,Yes,No,Yes - Separate,No,Yes,No,Yes,Yes,Fair,6.2
PKS006129,2024,KPK,Dera Ismail Khan,Rural,Private Primary,Private,English,Morning,Grade 2,Male,202,0.691,7,46.6,28.9,Yes,56.9,15.6,,No,320,3873363,3.5,No,Yes,Yes - Separate,No,No,No,Partial,Yes,Excellent,16.4
PKS006130,2025,Sindh,Dadu,Remote,Private Secondary,Private,Urdu,Evening,Grade 11,Female,167,0.616,4,53.4,41.8,Yes,39.3,28.3,,Yes,1063,1578829,3.5,Yes,Yes,Yes - Separate,No,No,No,Partial,No,Excellent,44.3
PKS006131,2024,Gilgit-Baltistan,Skardu,Urban,Madrasah,Government,Urdu,Morning,Grade 1,Male,116,0.54,3,68.5,38.7,Yes,93.3,8.2,,No,0,6444279,3.5,Partial,Yes,No,No,No,No,Yes,Yes,Good,3.1
PKS006132,2025,Punjab,Sialkot,Semi-Urban,Private Secondary,Private,Pashto,Full Day,Grade 11,Female,206,0.471,7,54.7,29.4,Partial,64.1,11.0,,No,1794,4835860,4.5,Partial,Yes,Yes - Separate,No,No,Yes,Yes,No,Good,4.9
PKS006133,2024,Punjab,Rawalpindi,Remote,Government Primary,Government,Sindhi,Full Day,Grade 1,Female,298,0.181,10,77.7,29.8,Partial,55.2,29.0,,No,0,3568279,3.0,No,Yes,Yes - Separate,No,No,No,Yes,No,Poor,30.1
PKS006134,2024,KPK,Dera Ismail Khan,Urban,Government Primary,NGO/Trust,Bilingual (Urdu/English),Morning,Grade 3,Male,340,0.312,7,61.8,48.6,Yes,84.4,2.2,,No,209,2820869,4.5,Partial,Yes,Yes - Separate,Yes,No,Yes,No,No,Fair,8.5
PKS006135,2024,KPK,Kohat,Rural,Government Primary,Government,Urdu,Morning,Grade 8,Female,85,0.584,2,73.8,42.5,Yes,74.9,18.3,,Yes,0,1959895,7.0,Yes,Yes,Yes - Combined,No,Yes,Yes,Yes,Yes,Fair,11.7
PKS006136,2022,Punjab,Rawalpindi,Rural,Government Primary,Government,English,Full Day,Grade 12,Female,180,0.444,4,61.4,45.0,Yes,72.2,23.1,,No,0,1878474,4.0,No,Yes,No,No,No,Yes,Yes,Yes,Fair,3.6
PKS006137,2022,Punjab,Multan,Semi-Urban,Government Secondary,Private,Urdu,Evening,Grade 7,Male,322,0.428,9,91.6,35.8,Partial,75.8,13.4,,No,798,1784670,2.0,No,No,No,No,Yes,No,Yes,No,Poor,26.8
PKS006138,2024,Sindh,Thatta,Urban,Government Primary,Government,Bilingual (Urdu/English),Evening,Grade 8,Male,306,0.532,12,84.2,25.5,Partial,94.5,21.1,,No,0,1093785,5.0,Yes,Yes,Yes - Separate,No,No,Yes,Yes,No,Very Poor,7.1
PKS006139,2022,Balochistan,Dera Murad Jamali,Rural,Government Primary,Government,Urdu,Morning,Grade 5,Female,120,0.839,3,64.7,40.0,No,38.0,16.3,,No,0,690277,3.0,No,No,Yes - Separate,No,Yes,No,Yes,No,Very Poor,2.0
PKS006140,2022,Sindh,Khairpur,Urban,Government Primary,Private,Bilingual (Urdu/English),Morning,Grade 4,Male,66,0.148,1,64.6,66.0,Partial,61.9,6.4,,No,702,708303,4.0,No,Yes,Yes - Separate,Yes,No,No,Yes,No,Poor,19.2
PKS006141,2023,Punjab,Gujranwala,Remote,Government Primary,Government,Urdu,Full Day,Grade 11,Female,32,0.476,1,83.8,32.0,Yes,66.2,27.9,,No,0,352387,6.0,No,Yes,Yes - Separate,Yes,Yes,Yes,Yes,No,Very Poor,5.4
PKS006142,2025,Punjab,Faisalabad,Urban,Government Secondary,Private,Urdu,Morning,Grade 1,Female,56,0.783,1,74.2,56.0,Yes,55.1,0.5,,Yes,491,1366024,5.0,Yes,Yes,No,No,Yes,No,Yes,Yes,Very Poor,7.7
PKS006143,2024,KPK,Swat,Rural,Special Education,Government,Urdu,Morning,Grade 11,Male,271,0.471,8,62.1,33.9,Yes,74.7,22.9,,Yes,0,1632457,3.0,Yes,No,Yes - Separate,No,Yes,No,No,No,Fair,23.1
PKS006144,2022,KPK,Dera Ismail Khan,Urban,Government Primary,Government,English,Morning,Grade 3,Female,692,0.455,23,86.2,30.1,Partial,88.5,4.4,,No,0,2252441,5.0,Yes,No,Yes - Combined,No,Yes,No,Yes,Yes,Fair,1.8
PKS006145,2023,Punjab,Gujrat,Remote,Government Secondary,Government,Pashto,Evening,Grade 12,Male,349,0.364,10,80.3,34.9,Partial,20.0,21.9,,Yes,0,3145340,2.5,Yes,No,Yes - Combined,No,No,No,Partial,No,Good,28.1
PKS006146,2025,Gilgit-Baltistan,Ghanche,Urban,Private Primary,Community Based,Bilingual (Urdu/English),Morning,Grade 10,Female,79,0.737,1,80.3,79.0,No,54.1,12.4,64.0,No,730,1607250,4.0,Yes,No,Yes - Separate,No,No,No,Yes,Yes,Good,12.7
PKS006147,2023,Gilgit-Baltistan,Gilgit,Rural,Government Higher Secondary,Government,Urdu,Evening,Grade 9,Male,87,0.412,2,81.3,43.5,Yes,46.4,7.3,46.9,No,0,4504153,4.0,Yes,No,Yes - Separate,No,Yes,Yes,No,No,Poor,19.0
PKS006148,2022,Punjab,Gujrat,Urban,Government Secondary,Community Based,Urdu,Morning,Grade 6,Male,56,0.401,1,90.4,56.0,Yes,60.9,2.9,,No,431,2242456,3.5,No,Yes,Yes - Separate,No,No,Yes,Partial,No,Good,6.0
PKS006149,2023,Punjab,Multan,Semi-Urban,Private Primary,Private,Pashto,Morning,Grade 1,Female,86,0.678,2,86.6,43.0,Partial,89.2,9.7,,No,335,6093758,6.0,Yes,Yes,Yes - Separate,Yes,No,Yes,Yes,No,Excellent,8.8
PKS006150,2023,KPK,Mardan,Rural,Private Secondary,Government,Urdu,Morning,Grade 9,Female,41,0.373,1,95.5,41.0,No,55.7,11.8,53.3,No,0,726479,3.0,No,No,Yes - Combined,Yes,Yes,No,No,No,Good,15.2
PKS006151,2024,Balochistan,Pishin,Semi-Urban,Government Higher Secondary,Government,Urdu,Evening,Grade 3,Male,37,0.754,1,98.4,37.0,Yes,69.3,24.1,,No,0,21119968,5.0,Yes,Yes,Yes - Separate,No,No,Yes,Yes,No,Good,13.0
PKS006152,2024,Punjab,Gujrat,Urban,Private Primary,NGO/Trust,English,Full Day,Grade 1,Male,155,0.617,5,52.9,31.0,Yes,60.5,24.8,,No,268,1320278,4.0,Partial,No,Yes - Separate,Yes,Yes,No,Partial,No,Good,23.2
PKS006153,2025,Sindh,Sukkur,Semi-Urban,Government Higher Secondary,Private,English,Morning,Grade 4,Female,103,0.612,2,91.6,51.5,Yes,99.0,0.5,,No,619,1766735,6.0,Yes,Yes,Yes - Separate,No,Yes,Yes,Yes,No,Fair,5.9
PKS006154,2023,Punjab,Faisalabad,Rural,Government Primary,Government,English,Morning,Grade 2,Female,95,0.473,2,93.4,47.5,No,92.9,32.9,,No,0,1604821,6.0,Yes,Yes,Yes - Separate,No,No,Yes,Yes,Yes,Poor,13.6
PKS006155,2024,Sindh,Thatta,Remote,Private Secondary,Private,English,Evening,Grade 6,Male,141,0.238,3,68.2,47.0,Yes,79.0,6.8,,No,3546,1046836,6.0,Yes,Yes,Yes - Combined,Yes,No,Yes,Yes,No,Fair,76.6
PKS006156,2025,Sindh,Larkana,Urban,Government Secondary,Government,Pashto,Morning,Grade 5,Female,36,0.571,1,79.4,36.0,Yes,79.7,3.7,,No,0,668675,4.0,No,Yes,Yes - Combined,No,No,Yes,Yes,No,Good,26.7
PKS006157,2024,KPK,Peshawar,Urban,Private Primary,Private,Urdu,Morning,Grade 5,Male,31,0.682,1,54.0,31.0,Yes,92.3,5.5,,Yes,3161,108238,4.0,Yes,No,Yes - Combined,No,No,Yes,Yes,No,Poor,42.0
PKS006158,2024,Punjab,Rawalpindi,Rural,Government Secondary,Government,Urdu,Morning,Grade 8,Male,269,0.87,6,72.6,44.8,No,78.7,17.6,,No,0,880769,2.0,No,No,Yes - Combined,No,No,No,Yes,No,Good,160.9
PKS006159,2024,Balochistan,Loralai,Rural,Government Primary,Private,English,Morning,Grade 2,Male,59,0.812,2,63.4,29.5,Yes,75.5,17.1,,No,203,3448731,3.0,No,No,Yes - Separate,Yes,No,No,Yes,No,Good,6.7
PKS006160,2024,Sindh,Karachi,Urban,Government Secondary,Government,Urdu,Morning,Grade 12,Male,497,0.65,11,76.7,45.2,Yes,56.3,5.7,,No,0,1499711,3.0,No,Yes,Yes - Separate,No,No,No,Yes,No,Good,4.4
PKS006161,2024,Punjab,Bahawalpur,Remote,Private Primary,Private,Urdu,Evening,Grade 12,Female,163,0.351,4,53.8,40.8,No,40.0,13.3,,No,310,1071844,5.0,Yes,Yes,Yes - Separate,No,Yes,No,No,Yes,Good,6.2
PKS006162,2022,Gilgit-Baltistan,Ghanche,Urban,Government Primary,Private,English,Full Day,Grade 9,Female,90,0.411,2,44.4,45.0,Yes,97.9,8.3,82.9,No,707,2403217,5.5,Partial,No,Yes - Separate,Yes,No,Yes,Yes,Yes,Good,16.2
PKS006163,2024,Islamabad (ICT),Islamabad,Urban,Government Secondary,Government,Urdu,Evening,Grade 10,Male,52,0.467,1,65.1,52.0,No,71.6,2.5,64.4,No,0,592941,6.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Good,6.2
PKS006164,2023,Punjab,Bahawalpur,Rural,Private Primary,Government,Pashto,Full Day,Grade 5,Male,107,0.528,3,72.5,35.7,Yes,57.9,14.2,,No,0,731020,5.0,Yes,No,Yes - Separate,Yes,Yes,No,No,Yes,Good,1.6
PKS006165,2023,KPK,Dera Ismail Khan,Rural,Private Primary,Private,English,Morning,Grade 2,Female,334,0.418,8,89.2,41.8,Yes,53.1,16.3,,Yes,623,5255597,6.0,Yes,Yes,Yes - Combined,Yes,Yes,Yes,No,No,Fair,4.2
PKS006166,2024,KPK,Abbottabad,Rural,Government Secondary,Government,Urdu,Evening,Grade 4,Female,110,0.672,3,86.4,36.7,Yes,70.6,32.4,,Yes,0,2896854,5.0,No,Yes,Yes - Separate,No,Yes,Yes,Yes,No,Fair,8.2
PKS006167,2023,Sindh,Nawabshah,Urban,Private Secondary,Private,English,Morning,Grade 2,Male,79,0.508,1,88.4,79.0,No,99.0,0.9,,No,1233,3146052,5.5,Yes,Yes,Yes - Separate,No,Yes,Yes,Partial,No,Poor,5.0
PKS006168,2023,Punjab,Faisalabad,Rural,Government Primary,Community Based,English,Morning,Grade 5,Male,114,0.374,2,86.5,57.0,Partial,43.7,8.9,,Yes,312,884860,4.0,No,No,Yes - Separate,No,No,Yes,Yes,Yes,Good,12.4
PKS006169,2023,Islamabad (ICT),Islamabad,Rural,Special Education,Government,English,Morning,Grade 10,Female,51,0.732,1,69.3,51.0,Yes,49.2,16.1,77.1,No,0,345533,6.0,Yes,Yes,Yes - Combined,Yes,No,Yes,Yes,No,Good,1.6
PKS006170,2024,Punjab,Sialkot,Urban,Government Secondary,Government,Urdu,Full Day,Grade 8,Female,55,0.536,1,95.9,55.0,Yes,67.1,18.2,,No,0,2566988,6.0,Yes,No,Yes - Separate,Yes,No,Yes,Yes,Yes,Excellent,13.5
PKS006171,2024,Balochistan,Khuzdar,Urban,Government Higher Secondary,Private,Urdu,Morning,Grade 3,Male,22,0.373,1,65.9,22.0,Partial,58.7,8.3,,No,379,823238,5.0,Yes,No,Yes - Separate,No,Yes,No,Yes,Yes,Good,19.1
PKS006172,2023,AJK,Muzaffarabad,Semi-Urban,Special Education,Government,Sindhi,Evening,Grade 4,Female,35,0.435,1,60.8,35.0,No,85.8,8.8,,No,0,9509476,6.0,No,Yes,Yes - Separate,Yes,No,Yes,Yes,Yes,Good,6.1
PKS006173,2024,Punjab,Faisalabad,Rural,Madrasah,Private,Urdu,Morning,Grade 6,Male,74,0.5,1,57.7,74.0,Yes,65.7,7.9,,No,730,603708,4.0,Yes,Yes,Yes - Combined,No,No,Yes,No,No,Fair,6.9
